Tag Counts:

Tag,Count
Untagged,66608
sv_P4,327
email,368
sv_P3,343
sv_P1,345
sv_P2,339
web,307
database,331
sv_P5,316
backup,327
monitoring,294

Port/Protocol Combination Counts:

Port,Protocol,Count
60013,tcp,1
17982,tcp,1
64781,icmp,1
13721,udp,1
23335,tcp,1
61397,udp,1
62470,tcp,1
53298,icmp,1
4194,tcp,1
36661,tcp,1
43683,udp,1
9650,tcp,1
14351,tcp,1
62620,icmp,1
12679,udp,1
2387,udp,1
19434,udp,1
23484,icmp,1
37212,icmp,1
58069,icmp,1
65214,udp,2
49291,tcp,1
55778,tcp,1
51764,tcp,1
40247,icmp,1
26946,tcp,1
33909,icmp,1
28574,icmp,1
57150,udp,1
10733,tcp,1
27344,tcp,1
11747,tcp,1
13266,icmp,1
17338,tcp,1
15232,tcp,1
37988,tcp,1
63405,tcp,1
63685,udp,1
26356,icmp,1
55579,udp,1
49077,tcp,1
45372,icmp,1
19669,icmp,1
61644,tcp,1
10340,icmp,1
58999,udp,1
15733,udp,1
6031,udp,1
34796,icmp,1
13841,icmp,1
53338,tcp,1
38131,icmp,1
34820,icmp,1
6608,tcp,1
38926,tcp,1
61501,udp,1
53599,udp,1
38430,udp,1
17020,tcp,1
40418,udp,1
7003,tcp,1
6564,icmp,1
18671,icmp,1
8734,udp,2
32378,udp,1
11276,icmp,1
1111,icmp,1
14241,udp,1
19338,icmp,1
53362,tcp,1
57870,tcp,1
59616,tcp,1
9068,icmp,1
20684,tcp,1
12260,udp,2
61107,icmp,1
7240,tcp,1
27595,icmp,1
51777,tcp,1
53653,udp,1
35833,icmp,1
50418,tcp,1
37593,icmp,1
64478,icmp,1
11656,icmp,1
62256,icmp,1
22225,icmp,1
23813,icmp,1
183,icmp,1
18001,udp,1
42402,icmp,1
17685,udp,1
4012,udp,1
21698,icmp,1
34813,udp,1
28684,udp,1
29146,icmp,1
44436,tcp,1
60823,udp,1
39073,udp,1
8431,icmp,1
10790,tcp,1
42431,icmp,1
53879,udp,1
58311,udp,1
60975,tcp,1
4838,tcp,1
50365,udp,1
39954,tcp,1
8275,udp,1
62767,icmp,1
10197,icmp,1
56452,udp,1
20567,udp,1
57164,udp,1
15211,udp,1
48921,icmp,1
47867,tcp,1
44722,icmp,1
33553,tcp,1
60854,udp,1
13944,tcp,1
43516,tcp,1
61965,icmp,1
61633,icmp,1
52352,tcp,1
50422,tcp,1
62695,udp,1
55019,tcp,1
22776,udp,1
17685,tcp,1
27045,udp,1
48357,udp,1
19054,icmp,1
12810,udp,1
14248,tcp,1
54400,udp,1
59194,icmp,1
59385,icmp,1
52854,icmp,1
55977,tcp,1
54396,udp,1
27954,tcp,1
11020,tcp,1
22560,icmp,1
26916,udp,1
14788,udp,1
39377,icmp,1
798,tcp,1
44430,icmp,1
36729,icmp,1
27823,udp,1
23952,tcp,1
49097,tcp,1
24211,icmp,1
43954,tcp,1
59311,tcp,1
59209,udp,1
45653,udp,1
16489,tcp,1
11732,tcp,1
47841,icmp,1
45736,udp,2
55312,tcp,1
19024,tcp,1
60044,tcp,1
32403,tcp,1
7895,icmp,1
53823,icmp,1
61024,tcp,1
37982,udp,1
12798,tcp,1
47346,icmp,1
12668,tcp,1
63188,udp,1
61806,tcp,1
54101,udp,1
3345,tcp,1
47635,icmp,1
30422,udp,1
44892,tcp,1
37915,udp,1
13828,icmp,1
21904,udp,1
44006,udp,1
26269,udp,1
60992,udp,1
55667,tcp,1
46248,icmp,1
20052,tcp,1
11816,tcp,1
10323,udp,1
49954,udp,1
31185,icmp,1
45192,icmp,2
33947,udp,1
28555,udp,2
63809,udp,1
60164,udp,1
55297,tcp,1
25961,icmp,1
29422,tcp,1
2374,udp,1
19256,icmp,1
12877,udp,1
38167,udp,1
7377,icmp,1
17195,tcp,1
28935,tcp,2
20537,udp,2
46226,tcp,1
62668,icmp,1
43060,icmp,1
47266,icmp,1
44511,tcp,1
58557,icmp,1
58187,udp,1
55663,tcp,1
1026,icmp,1
52158,tcp,1
15666,udp,2
12033,tcp,1
56767,udp,1
43770,tcp,1
47352,icmp,1
63596,icmp,1
42773,icmp,1
18216,tcp,1
40009,tcp,1
31633,icmp,1
5741,tcp,1
7854,icmp,1
3321,icmp,1
31255,udp,1
9475,udp,1
11268,icmp,1
32384,icmp,1
21509,udp,1
52741,udp,1
57587,icmp,1
65330,icmp,1
50374,tcp,1
29215,tcp,1
7284,udp,1
52149,icmp,1
47273,icmp,1
50935,icmp,1
50550,udp,1
41420,icmp,1
41165,udp,1
13972,icmp,1
43415,udp,1
54891,udp,1
29805,tcp,1
58564,tcp,2
28205,udp,1
63546,icmp,1
59257,udp,1
56773,tcp,1
10738,icmp,1
13283,icmp,1
31982,udp,1
20082,icmp,1
41988,udp,1
39264,tcp,1
34361,udp,1
64503,tcp,1
29207,udp,2
25789,tcp,1
5438,icmp,1
50649,udp,1
35228,icmp,1
21860,tcp,1
26387,udp,1
52453,tcp,1
28577,udp,1
32254,udp,1
58113,icmp,1
21946,icmp,1
12470,tcp,1
16208,icmp,1
27611,tcp,1
8250,icmp,1
61292,tcp,1
64828,icmp,1
23397,tcp,1
18672,icmp,1
35978,udp,2
28402,tcp,1
31934,udp,1
37976,icmp,1
26602,icmp,1
43251,tcp,1
11550,tcp,1
58565,icmp,1
35591,udp,1
61846,icmp,2
10273,tcp,1
42195,icmp,1
45431,tcp,1
19723,icmp,1
31493,tcp,1
54301,udp,1
31616,udp,1
28638,tcp,1
47662,icmp,1
58049,udp,1
58623,icmp,1
28855,icmp,1
6610,icmp,1
62497,tcp,1
13735,tcp,1
7482,udp,1
36954,udp,1
26063,icmp,1
53185,icmp,1
57031,udp,1
10374,tcp,1
474,udp,1
23586,icmp,1
57665,udp,1
47311,tcp,1
60334,udp,1
51608,icmp,1
32885,udp,1
22870,udp,1
27111,tcp,1
14152,icmp,1
59361,icmp,1
32129,tcp,1
55961,udp,1
21299,tcp,1
63137,icmp,1
65522,udp,1
32147,icmp,1
24705,udp,1
35702,icmp,1
4610,tcp,1
36637,tcp,1
5474,icmp,1
47366,udp,1
36046,icmp,1
55638,udp,1
26944,udp,1
37194,tcp,1
19829,tcp,1
39028,icmp,1
23066,udp,1
34193,icmp,1
30884,icmp,1
34165,udp,1
52607,udp,1
36004,udp,1
41432,icmp,1
64165,udp,1
62154,tcp,1
55443,udp,1
10008,tcp,1
40902,udp,1
39235,icmp,1
55482,icmp,1
17336,udp,1
5435,icmp,1
33656,tcp,1
40376,tcp,1
45303,tcp,1
61241,tcp,1
301,icmp,1
19638,icmp,1
24209,tcp,2
51732,icmp,1
16314,tcp,1
59312,icmp,1
36370,icmp,1
26881,icmp,1
48510,icmp,1
22991,tcp,1
47283,udp,1
3276,icmp,1
11948,icmp,1
26737,tcp,1
47902,icmp,1
51606,icmp,1
24760,tcp,1
3604,tcp,1
33530,icmp,1
5188,tcp,1
35987,udp,1
49794,icmp,1
2042,udp,1
25164,udp,1
5140,udp,2
1295,tcp,1
63901,tcp,1
32174,icmp,1
64047,icmp,2
6709,udp,1
30827,udp,1
44971,tcp,1
63295,tcp,1
687,udp,2
20289,udp,1
6162,tcp,1
62649,udp,1
49992,udp,1
19689,icmp,1
15487,udp,1
50922,icmp,1
47554,udp,1
41732,udp,1
16947,udp,1
65035,udp,1
64775,icmp,1
57200,icmp,1
51829,icmp,1
17614,tcp,1
47271,icmp,1
48561,tcp,1
357,icmp,1
10137,icmp,1
44245,tcp,1
14857,tcp,1
62112,icmp,1
55947,icmp,1
2542,icmp,1
19384,udp,1
28077,tcp,1
2731,udp,1
18512,icmp,1
45528,icmp,1
4633,tcp,1
40658,icmp,1
4885,tcp,1
35440,tcp,1
63746,icmp,2
61884,udp,1
62969,icmp,1
11080,tcp,1
20240,tcp,1
56507,icmp,1
35273,tcp,1
37301,icmp,1
63560,tcp,1
64256,tcp,1
23352,tcp,1
60768,udp,1
34746,udp,1
62550,tcp,1
38254,tcp,1
44045,udp,1
38953,tcp,1
61861,udp,1
61443,tcp,1
10309,tcp,1
35405,icmp,1
42109,icmp,1
31018,icmp,1
63815,udp,1
58720,icmp,1
25213,icmp,1
59011,icmp,1
39815,tcp,1
52456,udp,1
11385,tcp,1
47571,icmp,1
39834,icmp,1
1011,udp,1
41527,udp,1
58016,udp,1
14093,udp,1
55087,tcp,1
34850,udp,1
7113,icmp,1
28278,icmp,1
57321,udp,1
28321,udp,1
62383,icmp,1
12926,tcp,1
2315,udp,1
51656,udp,1
50370,icmp,1
39122,udp,1
44335,udp,1
51425,icmp,1
42623,tcp,1
26956,tcp,1
40641,udp,1
14359,icmp,1
46855,tcp,1
47259,icmp,1
827,icmp,1
23655,udp,1
27901,udp,1
40523,udp,1
48623,tcp,1
21840,tcp,1
51739,tcp,1
30071,tcp,1
17069,udp,1
12350,udp,1
58852,tcp,1
56261,tcp,1
29758,udp,1
61009,icmp,1
4959,icmp,1
37031,icmp,1
7598,udp,1
55321,icmp,1
5579,tcp,1
40938,udp,1
52384,icmp,1
56177,icmp,1
35672,udp,1
52790,icmp,1
29309,udp,1
34087,icmp,1
57786,icmp,1
27818,tcp,1
48790,udp,1
23092,udp,1
28898,tcp,1
20447,icmp,1
38659,icmp,1
52503,icmp,1
41892,udp,1
9373,icmp,1
40887,icmp,1
21686,tcp,1
34210,icmp,1
46760,tcp,1
28903,tcp,1
37631,icmp,1
21825,icmp,1
5616,tcp,1
6200,udp,1
44588,tcp,1
37642,udp,1
19144,tcp,1
16393,icmp,1
45228,udp,1
31316,tcp,1
30061,icmp,1
57212,icmp,1
30127,tcp,1
50225,udp,1
11576,udp,1
44995,icmp,1
51675,udp,1
45978,icmp,1
55661,icmp,1
11867,tcp,1
25730,tcp,1
63519,tcp,1
58057,udp,1
60898,tcp,1
16553,icmp,1
50754,icmp,1
62954,tcp,1
26423,icmp,1
48135,tcp,1
53066,udp,1
15780,tcp,1
40111,tcp,1
4626,icmp,1
54550,icmp,1
43733,udp,1
63034,icmp,1
33699,udp,1
43669,udp,1
2079,tcp,1
57503,udp,1
19899,tcp,1
22785,tcp,1
54748,tcp,1
54564,tcp,1
58920,tcp,1
33970,udp,1
39825,tcp,1
56386,tcp,1
4005,icmp,1
55528,udp,1
4597,icmp,1
57687,icmp,1
55833,icmp,1
58942,icmp,1
35124,icmp,1
57749,udp,2
27942,icmp,1
2975,icmp,2
6407,tcp,1
64164,icmp,1
38941,tcp,1
34798,tcp,1
34683,icmp,1
15441,udp,2
20213,icmp,1
12776,icmp,1
40519,udp,1
15706,udp,1
33983,tcp,1
64878,icmp,1
19296,udp,1
19782,tcp,1
29064,udp,1
2332,tcp,1
46573,tcp,1
18991,udp,1
7540,udp,1
3581,icmp,1
43459,tcp,1
26042,udp,1
5501,udp,1
57670,icmp,1
53922,icmp,1
6330,tcp,1
6088,icmp,1
4184,tcp,1
19546,icmp,1
56588,tcp,1
42033,udp,1
22897,icmp,1
37226,icmp,1
38151,tcp,2
52760,udp,1
11687,icmp,1
35280,icmp,1
20749,icmp,2
62761,tcp,1
47087,tcp,1
23944,tcp,1
53876,icmp,1
43916,tcp,1
35966,tcp,1
51049,tcp,1
35972,udp,1
20929,udp,1
12805,tcp,1
46711,udp,1
41554,icmp,1
50932,udp,1
56534,udp,2
22731,udp,1
16106,icmp,1
56598,icmp,1
1798,tcp,1
39811,tcp,1
8850,udp,1
421,tcp,1
48127,udp,2
49912,udp,1
29589,icmp,1
53924,udp,1
10727,icmp,1
29632,tcp,1
54564,icmp,1
45207,udp,1
36569,tcp,1
58874,icmp,1
36796,udp,1
22143,tcp,1
26845,icmp,1
37623,udp,1
35613,udp,1
25432,tcp,1
58989,icmp,1
2036,tcp,1
29301,udp,1
17792,udp,1
62031,udp,1
65097,icmp,1
45790,icmp,1
25021,udp,1
56573,udp,1
36602,icmp,1
50247,tcp,1
35125,tcp,1
5585,icmp,1
44079,icmp,1
12108,udp,1
1509,udp,1
15010,udp,1
30362,icmp,2
3778,tcp,1
40698,tcp,1
36234,udp,1
40336,tcp,1
10719,tcp,1
46217,tcp,1
18572,tcp,1
3310,icmp,1
12501,tcp,1
28470,tcp,1
20913,udp,1
35011,icmp,1
22891,tcp,1
23915,udp,1
65143,udp,1
25945,icmp,1
12908,udp,1
11264,icmp,1
37871,tcp,1
5712,udp,1
16313,udp,1
61538,icmp,1
31384,udp,1
33175,tcp,1
54228,icmp,1
26746,tcp,1
20611,tcp,2
62125,tcp,1
13386,icmp,1
31894,icmp,1
28630,icmp,1
63886,icmp,1
15757,udp,1
61222,tcp,1
2153,tcp,1
32402,tcp,1
11117,tcp,1
2,icmp,1
27156,udp,1
3794,tcp,1
55384,icmp,1
11328,tcp,1
41473,tcp,1
38448,icmp,1
22624,icmp,1
47555,icmp,1
22563,icmp,1
18782,udp,1
431,icmp,1
33184,tcp,1
5281,udp,1
53007,udp,1
36166,tcp,1
27449,tcp,1
36294,tcp,1
5041,icmp,1
49819,udp,1
26540,icmp,1
32890,udp,1
20265,udp,1
58119,tcp,1
28535,tcp,1
4546,udp,1
10418,icmp,1
8319,icmp,1
37728,icmp,1
59495,tcp,2
30609,udp,1
18589,udp,1
19980,udp,1
1621,icmp,1
7116,udp,1
5506,icmp,1
52061,tcp,1
20606,tcp,1
18620,tcp,1
58487,icmp,1
18191,tcp,1
63719,icmp,1
34984,tcp,1
3916,tcp,1
39305,tcp,1
5207,icmp,1
20400,tcp,1
34491,tcp,1
5877,udp,1
47004,udp,1
23121,udp,2
16192,tcp,1
22707,tcp,1
27289,icmp,1
15184,udp,1
54550,udp,1
46379,icmp,1
12508,icmp,1
11550,icmp,1
63882,tcp,1
62278,tcp,1
15309,udp,1
44424,icmp,1
45396,tcp,1
57733,icmp,1
52769,icmp,1
8084,udp,1
41853,icmp,1
5205,tcp,1
57120,icmp,1
48534,tcp,1
20131,tcp,1
18000,udp,1
54268,icmp,1
41671,tcp,1
54333,tcp,1
19135,tcp,1
7336,udp,1
45814,tcp,1
62861,tcp,1
44792,udp,1
30940,tcp,1
60148,udp,1
35278,udp,1
4280,udp,1
47516,tcp,1
17400,icmp,1
2007,tcp,2
63240,tcp,1
19560,udp,1
48415,icmp,2
46546,udp,1
2449,icmp,1
32551,udp,1
48211,icmp,1
57796,udp,2
53044,tcp,1
18500,tcp,1
587,tcp,1
4833,icmp,1
21087,tcp,1
20318,tcp,1
36360,tcp,1
52020,udp,1
25467,icmp,1
59735,udp,1
63918,udp,1
54275,udp,2
7000,tcp,2
49847,tcp,1
4386,udp,1
46916,tcp,1
21467,tcp,1
6571,icmp,1
50189,icmp,1
42958,udp,1
11243,udp,1
7585,icmp,1
56454,tcp,2
24676,tcp,1
38978,tcp,1
19058,udp,1
44573,icmp,1
48423,icmp,1
17052,tcp,1
514,tcp,1
55742,icmp,1
6298,icmp,1
49777,icmp,1
33031,tcp,1
22280,tcp,1
43098,icmp,1
58039,udp,1
41850,tcp,1
45044,udp,1
64713,icmp,1
1152,tcp,1
50637,udp,1
14373,icmp,1
25495,udp,1
33415,tcp,1
9856,udp,1
39830,tcp,1
8462,udp,2
8118,icmp,1
61574,udp,1
7032,icmp,1
24053,tcp,1
56235,icmp,1
19024,udp,1
35997,tcp,1
57188,icmp,1
18456,udp,1
5278,tcp,1
27303,tcp,1
65152,tcp,1
27273,tcp,1
54100,tcp,1
18480,udp,1
48100,tcp,1
37924,udp,1
22506,udp,1
49161,icmp,1
65117,tcp,1
10710,tcp,1
523,tcp,1
17316,icmp,1
45716,tcp,1
14664,icmp,1
60232,icmp,1
22065,udp,1
56604,icmp,1
9993,tcp,1
32885,icmp,1
59346,tcp,1
8459,icmp,1
47509,udp,1
62028,icmp,1
47777,icmp,1
31455,tcp,1
58613,icmp,1
930,icmp,1
36605,icmp,1
37926,tcp,1
35140,udp,1
12770,udp,1
15317,icmp,1
15839,icmp,1
4249,tcp,1
15840,udp,1
11803,tcp,1
2720,udp,1
41312,icmp,1
22960,icmp,1
51550,tcp,1
50883,udp,1
61768,tcp,1
7300,icmp,1
22817,icmp,1
23318,tcp,1
46537,tcp,1
16350,icmp,1
6502,udp,1
38680,icmp,1
61918,icmp,2
32844,icmp,1
30231,icmp,1
54459,icmp,1
32146,udp,1
11868,udp,1
8021,icmp,1
8135,icmp,1
1421,udp,1
55483,udp,1
16787,tcp,1
65273,icmp,1
29688,tcp,1
64940,icmp,1
58581,udp,1
52560,icmp,1
63121,icmp,1
53644,udp,1
33334,tcp,1
17790,tcp,1
63584,icmp,1
49287,tcp,1
51338,icmp,1
7353,udp,1
29331,udp,1
56759,udp,1
31771,icmp,1
52277,tcp,1
26520,icmp,2
39018,udp,1
50385,udp,1
43758,udp,1
15963,tcp,1
8405,icmp,1
56504,udp,1
50586,udp,1
50267,udp,1
28663,udp,1
45104,icmp,1
13426,udp,1
58717,udp,1
2039,icmp,1
10587,udp,1
44127,udp,1
53054,tcp,1
38858,icmp,1
48576,udp,1
31394,udp,1
29477,udp,1
21589,tcp,1
19228,icmp,1
49747,icmp,1
28261,udp,1
22957,udp,1
58834,tcp,1
26117,udp,1
23569,icmp,1
32901,udp,1
45169,tcp,1
52282,icmp,1
57117,tcp,1
25967,tcp,1
12656,icmp,1
38333,icmp,1
17490,icmp,1
25536,udp,1
50857,icmp,1
7027,tcp,1
61464,udp,1
58489,icmp,1
7009,icmp,1
44068,tcp,1
19506,tcp,1
26092,tcp,1
28592,icmp,1
3884,icmp,1
8729,icmp,1
19941,tcp,2
20697,icmp,1
8428,icmp,1
14262,icmp,1
36657,tcp,1
26903,tcp,1
42963,icmp,1
64162,udp,1
5180,udp,1
19221,icmp,1
21365,icmp,1
27994,udp,1
64199,icmp,1
32528,tcp,1
24598,udp,1
9533,tcp,1
16581,icmp,1
11584,udp,1
29238,tcp,1
51665,icmp,1
24964,tcp,1
14680,icmp,1
22104,udp,1
26500,tcp,1
10580,tcp,1
51801,icmp,1
15332,icmp,1
57092,udp,1
55487,icmp,1
61359,icmp,1
17444,udp,1
12022,icmp,1
37584,tcp,1
34522,udp,1
22762,tcp,1
34013,icmp,1
55630,icmp,1
38221,icmp,1
38408,icmp,1
32458,udp,1
1533,tcp,1
23721,tcp,1
2741,udp,1
44915,icmp,1
27926,icmp,1
42512,icmp,1
20895,tcp,1
16673,udp,1
26672,icmp,1
29727,icmp,1
46249,icmp,1
56528,icmp,1
44423,udp,1
6252,icmp,1
13963,udp,1
60857,udp,1
9160,icmp,1
1068,udp,1
63327,udp,1
37887,icmp,1
15098,udp,1
38213,tcp,1
33556,udp,1
57050,tcp,1
12672,udp,1
16543,udp,1
5603,tcp,1
60079,icmp,1
3429,icmp,1
64512,icmp,1
58706,tcp,1
12052,tcp,1
26645,icmp,1
22694,tcp,1
15321,tcp,1
13229,icmp,1
221,tcp,1
54581,tcp,1
19218,udp,1
53009,icmp,1
61822,tcp,1
32512,icmp,1
24274,udp,1
22740,udp,1
37725,icmp,1
4419,icmp,1
59405,udp,1
19542,udp,1
64298,tcp,1
59277,icmp,1
30480,tcp,1
47064,icmp,1
36408,tcp,1
32392,tcp,2
47223,icmp,1
30625,udp,1
2168,udp,1
53284,udp,1
26494,icmp,1
28708,icmp,1
54499,icmp,1
9709,tcp,1
43,udp,1
14657,icmp,1
4782,udp,1
59201,udp,1
44122,icmp,1
48898,icmp,1
13588,icmp,1
49735,tcp,1
7845,tcp,1
15826,icmp,1
36237,tcp,1
18390,tcp,1
57083,udp,1
56115,tcp,1
15005,icmp,1
55736,udp,1
4719,icmp,1
38453,icmp,1
28046,icmp,1
6764,icmp,1
26339,udp,1
12937,tcp,1
42960,tcp,2
52522,icmp,1
40237,icmp,1
52254,udp,1
46199,tcp,1
4540,udp,1
53503,tcp,1
24819,icmp,1
49739,tcp,1
8384,icmp,1
53949,tcp,1
64318,tcp,1
23573,tcp,1
56093,tcp,1
23277,tcp,1
63626,tcp,1
4101,udp,1
58137,udp,1
2156,tcp,1
63361,icmp,1
25221,tcp,1
14840,udp,2
40385,tcp,1
5495,udp,1
17492,tcp,1
29359,udp,1
42770,icmp,1
33878,icmp,1
57574,icmp,1
53138,udp,1
25829,udp,1
18479,udp,1
23026,udp,1
27074,udp,1
64125,tcp,1
18685,udp,1
56075,udp,1
9646,icmp,1
15930,udp,1
16325,icmp,1
39897,udp,1
26207,tcp,1
45339,icmp,2
49769,icmp,1
9150,tcp,1
10666,udp,1
50633,tcp,1
5115,udp,1
50230,tcp,1
10777,icmp,1
23682,tcp,1
56746,udp,1
25368,icmp,1
61534,icmp,1
31290,tcp,1
6669,udp,1
18037,tcp,1
57669,icmp,1
1104,udp,1
55128,icmp,1
29141,icmp,1
47888,tcp,1
17584,udp,1
28031,icmp,1
25340,icmp,1
14754,udp,1
22128,udp,1
39546,icmp,1
51965,udp,2
52009,udp,1
59731,udp,1
57778,udp,1
9055,udp,1
23655,icmp,1
26271,icmp,1
30897,udp,1
46790,udp,1
4102,icmp,1
47748,udp,2
18688,udp,1
25236,icmp,1
2831,icmp,1
47055,tcp,1
57771,tcp,1
46920,udp,1
42060,icmp,1
11574,tcp,1
49893,udp,1
74,udp,1
47427,udp,1
54081,tcp,1
22341,tcp,1
30714,icmp,1
36549,icmp,1
37462,tcp,1
14741,tcp,1
40952,tcp,1
5405,tcp,1
41205,udp,1
57242,tcp,1
52874,tcp,1
57042,icmp,1
50607,tcp,1
21996,udp,1
44174,icmp,1
26198,udp,1
14634,tcp,1
30490,udp,1
62473,icmp,1
8666,tcp,1
31055,tcp,1
33999,tcp,1
16160,tcp,1
24459,udp,1
26102,icmp,1
52613,icmp,1
62590,udp,1
8922,tcp,1
52467,tcp,1
12261,icmp,1
62968,udp,1
31649,icmp,1
7482,tcp,1
37222,tcp,1
23325,tcp,1
3155,tcp,1
45651,icmp,1
15760,icmp,1
17557,icmp,1
51996,icmp,1
27153,tcp,1
60438,icmp,1
44826,udp,1
11488,icmp,1
36180,tcp,1
3329,udp,1
61370,tcp,1
24070,udp,1
64355,udp,1
46532,icmp,1
6948,udp,1
42212,udp,1
35704,tcp,1
32611,tcp,1
62729,udp,1
21635,tcp,1
23141,udp,1
60860,udp,1
29084,udp,1
50041,udp,1
23283,udp,1
46362,icmp,1
313,icmp,1
32418,udp,1
39740,tcp,1
10540,icmp,1
16320,tcp,1
48624,tcp,1
39040,udp,1
28671,tcp,1
61781,icmp,1
25008,icmp,1
34486,icmp,1
8896,tcp,1
23328,tcp,1
20359,udp,1
62152,udp,1
21836,tcp,1
47649,udp,1
26307,udp,1
31950,udp,1
3595,udp,1
47518,udp,1
64816,udp,1
57371,tcp,1
53996,tcp,1
52474,tcp,1
45419,tcp,1
61046,tcp,1
44378,icmp,1
56449,icmp,1
39646,udp,1
27160,icmp,1
38312,tcp,1
61331,udp,1
53046,tcp,2
8838,udp,1
27634,tcp,1
13912,udp,1
12690,udp,2
42676,icmp,1
1901,icmp,1
56417,tcp,1
1993,icmp,1
11805,tcp,1
27401,udp,1
22278,tcp,1
10179,icmp,1
3179,udp,1
47688,udp,2
58472,icmp,1
40301,icmp,1
52484,tcp,1
43674,udp,1
39242,udp,1
14853,udp,1
24366,udp,1
1631,icmp,1
52470,icmp,1
34987,udp,1
61703,icmp,1
64278,tcp,1
37024,tcp,1
12497,udp,1
3310,tcp,1
18855,icmp,2
846,tcp,1
6890,udp,1
21435,icmp,1
8438,icmp,1
53803,tcp,1
25180,udp,1
64985,tcp,1
44681,tcp,1
54289,tcp,1
59470,icmp,1
23566,udp,1
20198,icmp,1
33572,udp,1
35016,tcp,1
3369,udp,1
31293,udp,1
49485,udp,1
29567,icmp,1
25910,tcp,1
52994,icmp,1
55288,icmp,1
53738,tcp,1
1217,tcp,1
37804,tcp,1
53283,udp,1
27755,tcp,2
38167,tcp,1
8731,udp,1
39689,udp,1
39554,udp,1
18597,udp,1
50182,icmp,1
63258,udp,1
34941,icmp,1
16021,tcp,1
54824,udp,1
33164,icmp,1
48289,icmp,1
33843,icmp,1
32447,tcp,1
50125,tcp,1
45622,udp,1
64853,icmp,1
4164,icmp,1
55437,udp,1
63336,icmp,1
36112,tcp,1
11658,udp,1
26920,icmp,1
22118,icmp,1
33368,tcp,1
41407,tcp,1
7400,udp,1
28723,icmp,1
30746,udp,1
55136,tcp,1
56903,tcp,1
5755,icmp,1
61512,udp,1
819,tcp,1
57267,udp,1
41454,udp,1
55189,icmp,1
52663,udp,1
23971,icmp,1
35469,udp,1
28411,udp,1
59366,icmp,1
26141,tcp,1
55044,icmp,1
29850,icmp,1
44163,icmp,1
38145,udp,1
13380,udp,1
15156,udp,1
52752,udp,1
44887,udp,1
19865,udp,1
59280,tcp,1
38441,tcp,1
5056,tcp,1
42422,udp,1
17633,icmp,1
8625,icmp,1
60668,tcp,1
9771,udp,1
35265,icmp,1
3280,udp,1
15449,tcp,1
12432,icmp,1
5272,tcp,1
37897,udp,1
37613,udp,1
39959,tcp,1
56493,icmp,1
7842,icmp,1
28326,icmp,1
3016,tcp,1
27826,tcp,1
386,icmp,1
22587,udp,1
64030,tcp,1
15061,icmp,1
28272,tcp,1
62894,tcp,1
51383,icmp,1
51072,udp,1
3324,icmp,1
43250,udp,1
48275,udp,1
588,tcp,1
22303,icmp,1
179,udp,1
42668,icmp,1
26766,tcp,1
24622,udp,1
7871,udp,1
51073,icmp,1
59101,icmp,1
49831,udp,1
12604,tcp,1
36394,udp,1
34411,udp,1
50906,tcp,1
38413,icmp,1
21648,udp,1
28432,tcp,1
34261,icmp,1
58224,tcp,1
47384,tcp,1
2988,udp,1
18960,udp,1
25996,tcp,1
12075,udp,1
32170,icmp,1
33355,icmp,1
45306,icmp,2
26532,tcp,1
19377,icmp,1
52498,icmp,1
51353,icmp,1
31749,icmp,1
62994,udp,1
49809,tcp,1
24624,tcp,1
21614,tcp,1
12993,udp,1
21489,tcp,1
35410,icmp,1
48036,tcp,1
15846,udp,1
8994,udp,1
23871,tcp,1
51358,icmp,1
40805,icmp,1
45467,tcp,1
47483,udp,1
26093,icmp,1
27168,tcp,1
1658,tcp,1
63344,icmp,1
21899,udp,1
27440,udp,1
47337,tcp,1
59687,icmp,1
52162,tcp,1
4496,udp,1
17726,tcp,1
24595,icmp,1
38996,udp,1
52631,icmp,1
31584,tcp,1
1355,tcp,1
10064,udp,1
3868,icmp,1
7599,tcp,1
43417,icmp,1
35297,icmp,1
11422,tcp,2
37001,icmp,1
10027,icmp,1
34105,tcp,1
42237,tcp,1
55670,tcp,1
58599,icmp,1
53340,tcp,1
56373,udp,1
7876,tcp,1
27371,udp,1
18981,tcp,1
4003,udp,2
14716,tcp,1
15239,icmp,2
4139,icmp,1
58916,tcp,1
48861,icmp,1
1014,tcp,1
5136,tcp,1
10852,udp,1
50190,tcp,1
32880,tcp,1
6151,udp,1
1289,icmp,1
42638,udp,1
13809,udp,1
58650,udp,1
50847,tcp,1
57412,udp,1
53659,tcp,2
60827,icmp,1
55401,icmp,1
51228,icmp,1
65318,tcp,1
4739,udp,1
36874,tcp,1
53444,tcp,1
61950,tcp,1
148,tcp,1
9376,icmp,1
64448,udp,1
47433,icmp,1
62098,udp,1
63789,udp,1
3370,icmp,1
51679,udp,1
54663,icmp,1
27941,tcp,1
21160,udp,1
58432,icmp,1
28837,udp,1
39253,udp,1
63216,icmp,1
42162,icmp,1
8960,tcp,1
40535,udp,1
53503,icmp,1
9565,tcp,1
3076,icmp,1
47568,udp,1
43243,icmp,1
45276,icmp,1
3760,tcp,1
46368,udp,1
65071,udp,1
24921,icmp,2
38865,tcp,1
47681,icmp,1
63105,udp,1
51810,tcp,2
27991,udp,1
60259,icmp,1
17574,icmp,1
50892,icmp,1
57553,icmp,1
41351,tcp,1
12625,tcp,1
15462,udp,1
30472,icmp,1
22398,udp,1
42600,udp,1
8153,icmp,2
52265,icmp,1
